,Country,GDP
2018-02-07,Saudi Arabia,1.828443652
2018-02-08,Saudi Arabia,1.828443652
2018-02-09,Saudi Arabia,1.828443652
2018-02-10,Saudi Arabia,1.828443652
2018-02-11,Saudi Arabia,1.828443652
2018-02-12,Saudi Arabia,1.828443652
2018-02-13,Saudi Arabia,1.828443652
2018-02-14,Saudi Arabia,1.828443652
2018-02-15,Saudi Arabia,1.828443652
2018-02-16,Saudi Arabia,1.828443652
2018-02-17,Saudi Arabia,1.828443652
2018-02-18,Saudi Arabia,1.828443652
2018-02-19,Saudi Arabia,1.828443652
2018-02-20,Saudi Arabia,1.828443652
2018-02-21,Saudi Arabia,1.828443652
2018-02-22,Saudi Arabia,1.828443652
2018-02-23,Saudi Arabia,1.828443652
2018-02-24,Saudi Arabia,1.828443652
2018-02-25,Saudi Arabia,1.828443652
2018-02-26,Saudi Arabia,1.828443652
2018-02-27,Saudi Arabia,1.828443652
2018-02-28,Saudi Arabia,1.828443652
2018-03-01,Saudi Arabia,1.828443652
2018-03-02,Saudi Arabia,1.828443652
2018-03-03,Saudi Arabia,1.828443652
2018-03-04,Saudi Arabia,1.828443652
2018-03-05,Saudi Arabia,1.828443652
2018-03-06,Saudi Arabia,1.828443652
2018-03-07,Saudi Arabia,1.828443652
2018-03-08,Saudi Arabia,1.828443652
2018-03-09,Saudi Arabia,1.828443652
2018-03-10,Saudi Arabia,1.828443652
2018-03-11,Saudi Arabia,1.828443652
2018-03-12,Saudi Arabia,1.828443652
2018-03-13,Saudi Arabia,1.828443652
2018-03-14,Saudi Arabia,1.828443652
2018-03-15,Saudi Arabia,1.828443652
2018-03-16,Saudi Arabia,1.828443652
2018-03-17,Saudi Arabia,1.828443652
2018-03-18,Saudi Arabia,1.828443652
2018-03-19,Saudi Arabia,1.828443652
2018-03-20,Saudi Arabia,1.828443652
2018-03-21,Saudi Arabia,1.828443652
2018-03-22,Saudi Arabia,1.828443652
2018-03-23,Saudi Arabia,1.828443652
2018-03-24,Saudi Arabia,1.828443652
2018-03-25,Saudi Arabia,1.828443652
2018-03-26,Saudi Arabia,1.828443652
2018-03-27,Saudi Arabia,1.828443652
2018-03-28,Saudi Arabia,1.828443652
2018-03-29,Saudi Arabia,1.828443652
2018-03-30,Saudi Arabia,1.828443652
2018-03-31,Saudi Arabia,1.828443652
2018-04-01,Saudi Arabia,0.103501177
2018-04-02,Saudi Arabia,0.103501177
2018-04-03,Saudi Arabia,0.103501177
2018-04-04,Saudi Arabia,0.103501177
2018-04-05,Saudi Arabia,0.103501177
2018-04-06,Saudi Arabia,0.103501177
2018-04-07,Saudi Arabia,0.103501177
2018-04-08,Saudi Arabia,0.103501177
2018-04-09,Saudi Arabia,0.103501177
2018-04-10,Saudi Arabia,0.103501177
2018-04-11,Saudi Arabia,0.103501177
2018-04-12,Saudi Arabia,0.103501177
2018-04-13,Saudi Arabia,0.103501177
2018-04-14,Saudi Arabia,0.103501177
2018-04-15,Saudi Arabia,0.103501177
2018-04-16,Saudi Arabia,0.103501177
2018-04-17,Saudi Arabia,0.103501177
2018-04-18,Saudi Arabia,0.103501177
2018-04-19,Saudi Arabia,0.103501177
2018-04-20,Saudi Arabia,0.103501177
2018-04-21,Saudi Arabia,0.103501177
2018-04-22,Saudi Arabia,0.103501177
2018-04-23,Saudi Arabia,0.103501177
2018-04-24,Saudi Arabia,0.103501177
2018-04-25,Saudi Arabia,0.103501177
2018-04-26,Saudi Arabia,0.103501177
2018-04-27,Saudi Arabia,0.103501177
2018-04-28,Saudi Arabia,0.103501177
2018-04-29,Saudi Arabia,0.103501177
2018-04-30,Saudi Arabia,0.103501177
2018-05-01,Saudi Arabia,0.103501177
2018-05-02,Saudi Arabia,0.103501177
2018-05-03,Saudi Arabia,0.103501177
2018-05-04,Saudi Arabia,0.103501177
2018-05-05,Saudi Arabia,0.103501177
2018-05-06,Saudi Arabia,0.103501177
2018-05-07,Saudi Arabia,0.103501177
2018-05-08,Saudi Arabia,0.103501177
2018-05-09,Saudi Arabia,0.103501177
2018-05-10,Saudi Arabia,0.103501177
2018-05-11,Saudi Arabia,0.103501177
2018-05-12,Saudi Arabia,0.103501177
2018-05-13,Saudi Arabia,0.103501177
2018-05-14,Saudi Arabia,0.103501177
2018-05-15,Saudi Arabia,0.103501177
2018-05-16,Saudi Arabia,0.103501177
2018-05-17,Saudi Arabia,0.103501177
2018-05-18,Saudi Arabia,0.103501177
2018-05-19,Saudi Arabia,0.103501177
2018-05-20,Saudi Arabia,0.103501177
2018-05-21,Saudi Arabia,0.103501177
2018-05-22,Saudi Arabia,0.103501177
2018-05-23,Saudi Arabia,0.103501177
2018-05-24,Saudi Arabia,0.103501177
2018-05-25,Saudi Arabia,0.103501177
2018-05-26,Saudi Arabia,0.103501177
2018-05-27,Saudi Arabia,0.103501177
2018-05-28,Saudi Arabia,0.103501177
2018-05-29,Saudi Arabia,0.103501177
2018-05-30,Saudi Arabia,0.103501177
2018-05-31,Saudi Arabia,0.103501177
2018-06-01,Saudi Arabia,0.103501177
2018-06-02,Saudi Arabia,0.103501177
2018-06-03,Saudi Arabia,0.103501177
2018-06-04,Saudi Arabia,0.103501177
2018-06-05,Saudi Arabia,0.103501177
2018-06-06,Saudi Arabia,0.103501177
2018-06-07,Saudi Arabia,0.103501177
2018-06-08,Saudi Arabia,0.103501177
2018-06-09,Saudi Arabia,0.103501177
2018-06-10,Saudi Arabia,0.103501177
2018-06-11,Saudi Arabia,0.103501177
2018-06-12,Saudi Arabia,0.103501177
2018-06-13,Saudi Arabia,0.103501177
2018-06-14,Saudi Arabia,0.103501177
2018-06-15,Saudi Arabia,0.103501177
2018-06-16,Saudi Arabia,0.103501177
2018-06-17,Saudi Arabia,0.103501177
2018-06-18,Saudi Arabia,0.103501177
2018-06-19,Saudi Arabia,0.103501177
2018-06-20,Saudi Arabia,0.103501177
2018-06-21,Saudi Arabia,0.103501177
2018-06-22,Saudi Arabia,0.103501177
2018-06-23,Saudi Arabia,0.103501177
2018-06-24,Saudi Arabia,0.103501177
2018-06-25,Saudi Arabia,0.103501177
2018-06-26,Saudi Arabia,0.103501177
2018-06-27,Saudi Arabia,0.103501177
2018-06-28,Saudi Arabia,0.103501177
2018-06-29,Saudi Arabia,0.103501177
2018-06-30,Saudi Arabia,0.103501177
2018-07-01,Saudi Arabia,1.014961845
2018-07-02,Saudi Arabia,1.014961845
2018-07-03,Saudi Arabia,1.014961845
2018-07-04,Saudi Arabia,1.014961845
2018-07-05,Saudi Arabia,1.014961845
2018-07-06,Saudi Arabia,1.014961845
2018-07-07,Saudi Arabia,1.014961845
2018-07-08,Saudi Arabia,1.014961845
2018-07-09,Saudi Arabia,1.014961845
2018-07-10,Saudi Arabia,1.014961845
2018-07-11,Saudi Arabia,1.014961845
2018-07-12,Saudi Arabia,1.014961845
2018-07-13,Saudi Arabia,1.014961845
2018-07-14,Saudi Arabia,1.014961845
2018-07-15,Saudi Arabia,1.014961845
2018-07-16,Saudi Arabia,1.014961845
2018-07-17,Saudi Arabia,1.014961845
2018-07-18,Saudi Arabia,1.014961845
2018-07-19,Saudi Arabia,1.014961845
2018-07-20,Saudi Arabia,1.014961845
2018-07-21,Saudi Arabia,1.014961845
2018-07-22,Saudi Arabia,1.014961845
2018-07-23,Saudi Arabia,1.014961845
2018-07-24,Saudi Arabia,1.014961845
2018-07-25,Saudi Arabia,1.014961845
2018-07-26,Saudi Arabia,1.014961845
2018-07-27,Saudi Arabia,1.014961845
2018-07-28,Saudi Arabia,1.014961845
2018-07-29,Saudi Arabia,1.014961845
2018-07-30,Saudi Arabia,1.014961845
2018-07-31,Saudi Arabia,1.014961845
2018-08-01,Saudi Arabia,1.014961845
2018-08-02,Saudi Arabia,1.014961845
2018-08-03,Saudi Arabia,1.014961845
2018-08-04,Saudi Arabia,1.014961845
2018-08-05,Saudi Arabia,1.014961845
2018-08-06,Saudi Arabia,1.014961845
2018-08-07,Saudi Arabia,1.014961845
2018-08-08,Saudi Arabia,1.014961845
2018-08-09,Saudi Arabia,1.014961845
2018-08-10,Saudi Arabia,1.014961845
2018-08-11,Saudi Arabia,1.014961845
2018-08-12,Saudi Arabia,1.014961845
2018-08-13,Saudi Arabia,1.014961845
2018-08-14,Saudi Arabia,1.014961845
2018-08-15,Saudi Arabia,1.014961845
2018-08-16,Saudi Arabia,1.014961845
2018-08-17,Saudi Arabia,1.014961845
2018-08-18,Saudi Arabia,1.014961845
2018-08-19,Saudi Arabia,1.014961845
2018-08-20,Saudi Arabia,1.014961845
2018-08-21,Saudi Arabia,1.014961845
2018-08-22,Saudi Arabia,1.014961845
2018-08-23,Saudi Arabia,1.014961845
2018-08-24,Saudi Arabia,1.014961845
2018-08-25,Saudi Arabia,1.014961845
2018-08-26,Saudi Arabia,1.014961845
2018-08-27,Saudi Arabia,1.014961845
2018-08-28,Saudi Arabia,1.014961845
2018-08-29,Saudi Arabia,1.014961845
2018-08-30,Saudi Arabia,1.014961845
2018-08-31,Saudi Arabia,1.014961845
2018-09-01,Saudi Arabia,1.014961845
2018-09-02,Saudi Arabia,1.014961845
2018-09-03,Saudi Arabia,1.014961845
2018-09-04,Saudi Arabia,1.014961845
2018-09-05,Saudi Arabia,1.014961845
2018-09-06,Saudi Arabia,1.014961845
2018-09-07,Saudi Arabia,1.014961845
2018-09-08,Saudi Arabia,1.014961845
2018-09-09,Saudi Arabia,1.014961845
2018-09-10,Saudi Arabia,1.014961845
2018-09-11,Saudi Arabia,1.014961845
2018-09-12,Saudi Arabia,1.014961845
2018-09-13,Saudi Arabia,1.014961845
2018-09-14,Saudi Arabia,1.014961845
2018-09-15,Saudi Arabia,1.014961845
2018-09-16,Saudi Arabia,1.014961845
2018-09-17,Saudi Arabia,1.014961845
2018-09-18,Saudi Arabia,1.014961845
2018-09-19,Saudi Arabia,1.014961845
2018-09-20,Saudi Arabia,1.014961845
2018-09-21,Saudi Arabia,1.014961845
2018-09-22,Saudi Arabia,1.014961845
2018-09-23,Saudi Arabia,1.014961845
2018-09-24,Saudi Arabia,1.014961845
2018-09-25,Saudi Arabia,1.014961845
2018-09-26,Saudi Arabia,1.014961845
2018-09-27,Saudi Arabia,1.014961845
2018-09-28,Saudi Arabia,1.014961845
2018-09-29,Saudi Arabia,1.014961845
2018-09-30,Saudi Arabia,1.014961845
2018-10-01,Saudi Arabia,1.000916148
2018-10-02,Saudi Arabia,1.000916148
2018-10-03,Saudi Arabia,1.000916148
2018-10-04,Saudi Arabia,1.000916148
2018-10-05,Saudi Arabia,1.000916148
2018-10-06,Saudi Arabia,1.000916148
2018-10-07,Saudi Arabia,1.000916148
2018-10-08,Saudi Arabia,1.000916148
2018-10-09,Saudi Arabia,1.000916148
2018-10-10,Saudi Arabia,1.000916148
2018-10-11,Saudi Arabia,1.000916148
2018-10-12,Saudi Arabia,1.000916148
2018-10-13,Saudi Arabia,1.000916148
2018-10-14,Saudi Arabia,1.000916148
2018-10-15,Saudi Arabia,1.000916148
2018-10-16,Saudi Arabia,1.000916148
2018-10-17,Saudi Arabia,1.000916148
2018-10-18,Saudi Arabia,1.000916148
2018-10-19,Saudi Arabia,1.000916148
2018-10-20,Saudi Arabia,1.000916148
2018-10-21,Saudi Arabia,1.000916148
2018-10-22,Saudi Arabia,1.000916148
2018-10-23,Saudi Arabia,1.000916148
2018-10-24,Saudi Arabia,1.000916148
2018-10-25,Saudi Arabia,1.000916148
2018-10-26,Saudi Arabia,1.000916148
2018-10-27,Saudi Arabia,1.000916148
2018-10-28,Saudi Arabia,1.000916148
2018-10-29,Saudi Arabia,1.000916148
2018-10-30,Saudi Arabia,1.000916148
2018-10-31,Saudi Arabia,1.000916148
2018-11-01,Saudi Arabia,1.000916148
2018-11-02,Saudi Arabia,1.000916148
2018-11-03,Saudi Arabia,1.000916148
2018-11-04,Saudi Arabia,1.000916148
2018-11-05,Saudi Arabia,1.000916148
2018-11-06,Saudi Arabia,1.000916148
2018-11-07,Saudi Arabia,1.000916148
2018-11-08,Saudi Arabia,1.000916148
2018-11-09,Saudi Arabia,1.000916148
2018-11-10,Saudi Arabia,1.000916148
2018-11-11,Saudi Arabia,1.000916148
2018-11-12,Saudi Arabia,1.000916148
2018-11-13,Saudi Arabia,1.000916148
2018-11-14,Saudi Arabia,1.000916148
2018-11-15,Saudi Arabia,1.000916148
2018-11-16,Saudi Arabia,1.000916148
2018-11-17,Saudi Arabia,1.000916148
2018-11-18,Saudi Arabia,1.000916148
2018-11-19,Saudi Arabia,1.000916148
2018-11-20,Saudi Arabia,1.000916148
2018-11-21,Saudi Arabia,1.000916148
2018-11-22,Saudi Arabia,1.000916148
2018-11-23,Saudi Arabia,1.000916148
2018-11-24,Saudi Arabia,1.000916148
2018-11-25,Saudi Arabia,1.000916148
2018-11-26,Saudi Arabia,1.000916148
2018-11-27,Saudi Arabia,1.000916148
2018-11-28,Saudi Arabia,1.000916148
2018-11-29,Saudi Arabia,1.000916148
2018-11-30,Saudi Arabia,1.000916148
2018-12-01,Saudi Arabia,1.000916148
2018-12-02,Saudi Arabia,1.000916148
2018-12-03,Saudi Arabia,1.000916148
2018-12-04,Saudi Arabia,1.000916148
2018-12-05,Saudi Arabia,1.000916148
2018-12-06,Saudi Arabia,1.000916148
2018-12-07,Saudi Arabia,1.000916148
2018-12-08,Saudi Arabia,1.000916148
2018-12-09,Saudi Arabia,1.000916148
2018-12-10,Saudi Arabia,1.000916148
2018-12-11,Saudi Arabia,1.000916148
2018-12-12,Saudi Arabia,1.000916148
2018-12-13,Saudi Arabia,1.000916148
2018-12-14,Saudi Arabia,1.000916148
2018-12-15,Saudi Arabia,1.000916148
2018-12-16,Saudi Arabia,1.000916148
2018-12-17,Saudi Arabia,1.000916148
2018-12-18,Saudi Arabia,1.000916148
2018-12-19,Saudi Arabia,1.000916148
2018-12-20,Saudi Arabia,1.000916148
2018-12-21,Saudi Arabia,1.000916148
2018-12-22,Saudi Arabia,1.000916148
2018-12-23,Saudi Arabia,1.000916148
2018-12-24,Saudi Arabia,1.000916148
2018-12-25,Saudi Arabia,1.000916148
2018-12-26,Saudi Arabia,1.000916148
2018-12-27,Saudi Arabia,1.000916148
2018-12-28,Saudi Arabia,1.000916148
2018-12-29,Saudi Arabia,1.000916148
2018-12-30,Saudi Arabia,1.000916148
2018-12-31,Saudi Arabia,1.000916148
2019-01-01,Saudi Arabia,-0.777181162
2019-01-02,Saudi Arabia,-0.777181162
2019-01-03,Saudi Arabia,-0.777181162
2019-01-04,Saudi Arabia,-0.777181162
2019-01-05,Saudi Arabia,-0.777181162
2019-01-06,Saudi Arabia,-0.777181162
2019-01-07,Saudi Arabia,-0.777181162
2019-01-08,Saudi Arabia,-0.777181162
2019-01-09,Saudi Arabia,-0.777181162
2019-01-10,Saudi Arabia,-0.777181162
2019-01-11,Saudi Arabia,-0.777181162
2019-01-12,Saudi Arabia,-0.777181162
2019-01-13,Saudi Arabia,-0.777181162
2019-01-14,Saudi Arabia,-0.777181162
2019-01-15,Saudi Arabia,-0.777181162
2019-01-16,Saudi Arabia,-0.777181162
2019-01-17,Saudi Arabia,-0.777181162
2019-01-18,Saudi Arabia,-0.777181162
2019-01-19,Saudi Arabia,-0.777181162
2019-01-20,Saudi Arabia,-0.777181162
2019-01-21,Saudi Arabia,-0.777181162
2019-01-22,Saudi Arabia,-0.777181162
2019-01-23,Saudi Arabia,-0.777181162
2019-01-24,Saudi Arabia,-0.777181162
2019-01-25,Saudi Arabia,-0.777181162
2019-01-26,Saudi Arabia,-0.777181162
2019-01-27,Saudi Arabia,-0.777181162
2019-01-28,Saudi Arabia,-0.777181162
2019-01-29,Saudi Arabia,-0.777181162
2019-01-30,Saudi Arabia,-0.777181162
2019-01-31,Saudi Arabia,-0.777181162
2019-02-01,Saudi Arabia,-0.777181162
2019-02-02,Saudi Arabia,-0.777181162
2019-02-03,Saudi Arabia,-0.777181162
2019-02-04,Saudi Arabia,-0.777181162
2019-02-05,Saudi Arabia,-0.777181162
2019-02-06,Saudi Arabia,-0.777181162
2019-02-07,Saudi Arabia,-0.777181162
2019-02-08,Saudi Arabia,-0.777181162
2019-02-09,Saudi Arabia,-0.777181162
2019-02-10,Saudi Arabia,-0.777181162
2019-02-11,Saudi Arabia,-0.777181162
2019-02-12,Saudi Arabia,-0.777181162
2019-02-13,Saudi Arabia,-0.777181162
2019-02-14,Saudi Arabia,-0.777181162
2019-02-15,Saudi Arabia,-0.777181162
2019-02-16,Saudi Arabia,-0.777181162
2019-02-17,Saudi Arabia,-0.777181162
2019-02-18,Saudi Arabia,-0.777181162
2019-02-19,Saudi Arabia,-0.777181162
2019-02-20,Saudi Arabia,-0.777181162
2019-02-21,Saudi Arabia,-0.777181162
2019-02-22,Saudi Arabia,-0.777181162
2019-02-23,Saudi Arabia,-0.777181162
2019-02-24,Saudi Arabia,-0.777181162
2019-02-25,Saudi Arabia,-0.777181162
2019-02-26,Saudi Arabia,-0.777181162
2019-02-27,Saudi Arabia,-0.777181162
2019-02-28,Saudi Arabia,-0.777181162
2019-03-01,Saudi Arabia,-0.777181162
2019-03-02,Saudi Arabia,-0.777181162
2019-03-03,Saudi Arabia,-0.777181162
2019-03-04,Saudi Arabia,-0.777181162
2019-03-05,Saudi Arabia,-0.777181162
2019-03-06,Saudi Arabia,-0.777181162
2019-03-07,Saudi Arabia,-0.777181162
2019-03-08,Saudi Arabia,-0.777181162
2019-03-09,Saudi Arabia,-0.777181162
2019-03-10,Saudi Arabia,-0.777181162
2019-03-11,Saudi Arabia,-0.777181162
2019-03-12,Saudi Arabia,-0.777181162
2019-03-13,Saudi Arabia,-0.777181162
2019-03-14,Saudi Arabia,-0.777181162
2019-03-15,Saudi Arabia,-0.777181162
2019-03-16,Saudi Arabia,-0.777181162
2019-03-17,Saudi Arabia,-0.777181162
2019-03-18,Saudi Arabia,-0.777181162
2019-03-19,Saudi Arabia,-0.777181162
2019-03-20,Saudi Arabia,-0.777181162
2019-03-21,Saudi Arabia,-0.777181162
2019-03-22,Saudi Arabia,-0.777181162
2019-03-23,Saudi Arabia,-0.777181162
2019-03-24,Saudi Arabia,-0.777181162
2019-03-25,Saudi Arabia,-0.777181162
2019-03-26,Saudi Arabia,-0.777181162
2019-03-27,Saudi Arabia,-0.777181162
2019-03-28,Saudi Arabia,-0.777181162
2019-03-29,Saudi Arabia,-0.777181162
2019-03-30,Saudi Arabia,-0.777181162
2019-03-31,Saudi Arabia,-0.777181162
2019-04-01,Saudi Arabia,0.658614308
2019-04-02,Saudi Arabia,0.658614308
2019-04-03,Saudi Arabia,0.658614308
2019-04-04,Saudi Arabia,0.658614308
2019-04-05,Saudi Arabia,0.658614308
2019-04-06,Saudi Arabia,0.658614308
2019-04-07,Saudi Arabia,0.658614308
2019-04-08,Saudi Arabia,0.658614308
2019-04-09,Saudi Arabia,0.658614308
2019-04-10,Saudi Arabia,0.658614308
2019-04-11,Saudi Arabia,0.658614308
2019-04-12,Saudi Arabia,0.658614308
2019-04-13,Saudi Arabia,0.658614308
2019-04-14,Saudi Arabia,0.658614308
2019-04-15,Saudi Arabia,0.658614308
2019-04-16,Saudi Arabia,0.658614308
2019-04-17,Saudi Arabia,0.658614308
2019-04-18,Saudi Arabia,0.658614308
2019-04-19,Saudi Arabia,0.658614308
2019-04-20,Saudi Arabia,0.658614308
2019-04-21,Saudi Arabia,0.658614308
2019-04-22,Saudi Arabia,0.658614308
2019-04-23,Saudi Arabia,0.658614308
2019-04-24,Saudi Arabia,0.658614308
2019-04-25,Saudi Arabia,0.658614308
2019-04-26,Saudi Arabia,0.658614308
2019-04-27,Saudi Arabia,0.658614308
2019-04-28,Saudi Arabia,0.658614308
2019-04-29,Saudi Arabia,0.658614308
2019-04-30,Saudi Arabia,0.658614308
2019-05-01,Saudi Arabia,0.658614308
2019-05-02,Saudi Arabia,0.658614308
2019-05-03,Saudi Arabia,0.658614308
2019-05-04,Saudi Arabia,0.658614308
2019-05-05,Saudi Arabia,0.658614308
2019-05-06,Saudi Arabia,0.658614308
2019-05-07,Saudi Arabia,0.658614308
2019-05-08,Saudi Arabia,0.658614308
2019-05-09,Saudi Arabia,0.658614308
2019-05-10,Saudi Arabia,0.658614308
2019-05-11,Saudi Arabia,0.658614308
2019-05-12,Saudi Arabia,0.658614308
2019-05-13,Saudi Arabia,0.658614308
2019-05-14,Saudi Arabia,0.658614308
2019-05-15,Saudi Arabia,0.658614308
2019-05-16,Saudi Arabia,0.658614308
2019-05-17,Saudi Arabia,0.658614308
2019-05-18,Saudi Arabia,0.658614308
2019-05-19,Saudi Arabia,0.658614308
2019-05-20,Saudi Arabia,0.658614308
2019-05-21,Saudi Arabia,0.658614308
2019-05-22,Saudi Arabia,0.658614308
2019-05-23,Saudi Arabia,0.658614308
2019-05-24,Saudi Arabia,0.658614308
2019-05-25,Saudi Arabia,0.658614308
2019-05-26,Saudi Arabia,0.658614308
2019-05-27,Saudi Arabia,0.658614308
2019-05-28,Saudi Arabia,0.658614308
2019-05-29,Saudi Arabia,0.658614308
2019-05-30,Saudi Arabia,0.658614308
2019-05-31,Saudi Arabia,0.658614308
2019-06-01,Saudi Arabia,0.658614308
2019-06-02,Saudi Arabia,0.658614308
2019-06-03,Saudi Arabia,0.658614308
2019-06-04,Saudi Arabia,0.658614308
2019-06-05,Saudi Arabia,0.658614308
2019-06-06,Saudi Arabia,0.658614308
2019-06-07,Saudi Arabia,0.658614308
2019-06-08,Saudi Arabia,0.658614308
2019-06-09,Saudi Arabia,0.658614308
2019-06-10,Saudi Arabia,0.658614308
2019-06-11,Saudi Arabia,0.658614308
2019-06-12,Saudi Arabia,0.658614308
2019-06-13,Saudi Arabia,0.658614308
2019-06-14,Saudi Arabia,0.658614308
2019-06-15,Saudi Arabia,0.658614308
2019-06-16,Saudi Arabia,0.658614308
2019-06-17,Saudi Arabia,0.658614308
2019-06-18,Saudi Arabia,0.658614308
2019-06-19,Saudi Arabia,0.658614308
2019-06-20,Saudi Arabia,0.658614308
2019-06-21,Saudi Arabia,0.658614308
2019-06-22,Saudi Arabia,0.658614308
2019-06-23,Saudi Arabia,0.658614308
2019-06-24,Saudi Arabia,0.658614308
2019-06-25,Saudi Arabia,0.658614308
2019-06-26,Saudi Arabia,0.658614308
2019-06-27,Saudi Arabia,0.658614308
2019-06-28,Saudi Arabia,0.658614308
2019-06-29,Saudi Arabia,0.658614308
2019-06-30,Saudi Arabia,0.658614308
2019-07-01,Saudi Arabia,-0.271047919
2019-07-02,Saudi Arabia,-0.271047919
2019-07-03,Saudi Arabia,-0.271047919
2019-07-04,Saudi Arabia,-0.271047919
2019-07-05,Saudi Arabia,-0.271047919
2019-07-06,Saudi Arabia,-0.271047919
2019-07-07,Saudi Arabia,-0.271047919
2019-07-08,Saudi Arabia,-0.271047919
2019-07-09,Saudi Arabia,-0.271047919
2019-07-10,Saudi Arabia,-0.271047919
2019-07-11,Saudi Arabia,-0.271047919
2019-07-12,Saudi Arabia,-0.271047919
2019-07-13,Saudi Arabia,-0.271047919
2019-07-14,Saudi Arabia,-0.271047919
2019-07-15,Saudi Arabia,-0.271047919
2019-07-16,Saudi Arabia,-0.271047919
2019-07-17,Saudi Arabia,-0.271047919
2019-07-18,Saudi Arabia,-0.271047919
2019-07-19,Saudi Arabia,-0.271047919
2019-07-20,Saudi Arabia,-0.271047919
2019-07-21,Saudi Arabia,-0.271047919
2019-07-22,Saudi Arabia,-0.271047919
2019-07-23,Saudi Arabia,-0.271047919
2019-07-24,Saudi Arabia,-0.271047919
2019-07-25,Saudi Arabia,-0.271047919
2019-07-26,Saudi Arabia,-0.271047919
2019-07-27,Saudi Arabia,-0.271047919
2019-07-28,Saudi Arabia,-0.271047919
2019-07-29,Saudi Arabia,-0.271047919
2019-07-30,Saudi Arabia,-0.271047919
2019-07-31,Saudi Arabia,-0.271047919
2019-08-01,Saudi Arabia,-0.271047919
2019-08-02,Saudi Arabia,-0.271047919
2019-08-03,Saudi Arabia,-0.271047919
2019-08-04,Saudi Arabia,-0.271047919
2019-08-05,Saudi Arabia,-0.271047919
2019-08-06,Saudi Arabia,-0.271047919
2019-08-07,Saudi Arabia,-0.271047919
2019-08-08,Saudi Arabia,-0.271047919
2019-08-09,Saudi Arabia,-0.271047919
2019-08-10,Saudi Arabia,-0.271047919
2019-08-11,Saudi Arabia,-0.271047919
2019-08-12,Saudi Arabia,-0.271047919
2019-08-13,Saudi Arabia,-0.271047919
2019-08-14,Saudi Arabia,-0.271047919
2019-08-15,Saudi Arabia,-0.271047919
2019-08-16,Saudi Arabia,-0.271047919
2019-08-17,Saudi Arabia,-0.271047919
2019-08-18,Saudi Arabia,-0.271047919
2019-08-19,Saudi Arabia,-0.271047919
2019-08-20,Saudi Arabia,-0.271047919
2019-08-21,Saudi Arabia,-0.271047919
2019-08-22,Saudi Arabia,-0.271047919
2019-08-23,Saudi Arabia,-0.271047919
2019-08-24,Saudi Arabia,-0.271047919
2019-08-25,Saudi Arabia,-0.271047919
2019-08-26,Saudi Arabia,-0.271047919
2019-08-27,Saudi Arabia,-0.271047919
2019-08-28,Saudi Arabia,-0.271047919
2019-08-29,Saudi Arabia,-0.271047919
2019-08-30,Saudi Arabia,-0.271047919
2019-08-31,Saudi Arabia,-0.271047919
2019-09-01,Saudi Arabia,-0.271047919
2019-09-02,Saudi Arabia,-0.271047919
2019-09-03,Saudi Arabia,-0.271047919
2019-09-04,Saudi Arabia,-0.271047919
2019-09-05,Saudi Arabia,-0.271047919
2019-09-06,Saudi Arabia,-0.271047919
2019-09-07,Saudi Arabia,-0.271047919
2019-09-08,Saudi Arabia,-0.271047919
2019-09-09,Saudi Arabia,-0.271047919
2019-09-10,Saudi Arabia,-0.271047919
2019-09-11,Saudi Arabia,-0.271047919
2019-09-12,Saudi Arabia,-0.271047919
2019-09-13,Saudi Arabia,-0.271047919
2019-09-14,Saudi Arabia,-0.271047919
2019-09-15,Saudi Arabia,-0.271047919
2019-09-16,Saudi Arabia,-0.271047919
2019-09-17,Saudi Arabia,-0.271047919
2019-09-18,Saudi Arabia,-0.271047919
2019-09-19,Saudi Arabia,-0.271047919
2019-09-20,Saudi Arabia,-0.271047919
2019-09-21,Saudi Arabia,-0.271047919
2019-09-22,Saudi Arabia,-0.271047919
2019-09-23,Saudi Arabia,-0.271047919
2019-09-24,Saudi Arabia,-0.271047919
2019-09-25,Saudi Arabia,-0.271047919
2019-09-26,Saudi Arabia,-0.271047919
2019-09-27,Saudi Arabia,-0.271047919
2019-09-28,Saudi Arabia,-0.271047919
2019-09-29,Saudi Arabia,-0.271047919
2019-09-30,Saudi Arabia,-0.271047919
2019-10-01,Saudi Arabia,0.972499092
2019-10-02,Saudi Arabia,0.972499092
2019-10-03,Saudi Arabia,0.972499092
2019-10-04,Saudi Arabia,0.972499092
2019-10-05,Saudi Arabia,0.972499092
2019-10-06,Saudi Arabia,0.972499092
2019-10-07,Saudi Arabia,0.972499092
2019-10-08,Saudi Arabia,0.972499092
2019-10-09,Saudi Arabia,0.972499092
2019-10-10,Saudi Arabia,0.972499092
2019-10-11,Saudi Arabia,0.972499092
2019-10-12,Saudi Arabia,0.972499092
2019-10-13,Saudi Arabia,0.972499092
2019-10-14,Saudi Arabia,0.972499092
2019-10-15,Saudi Arabia,0.972499092
2019-10-16,Saudi Arabia,0.972499092
