date,Country,interest_rate
2020-11-19,Mexico,4.49
2020-11-20,Mexico,4.49
2020-11-21,Mexico,4.49
2020-11-22,Mexico,4.49
2020-11-23,Mexico,4.49
2020-11-24,Mexico,4.49
2020-11-25,Mexico,4.49
2020-11-26,Mexico,4.49
2020-11-27,Mexico,4.49
2020-11-28,Mexico,4.49
2020-11-29,Mexico,4.49
2020-11-30,Mexico,4.49
2020-12-01,Mexico,4.48
2020-12-02,Mexico,4.48
2020-12-03,Mexico,4.48
2020-12-04,Mexico,4.48
2020-12-05,Mexico,4.48
2020-12-06,Mexico,4.48
2020-12-07,Mexico,4.48
2020-12-08,Mexico,4.48
2020-12-09,Mexico,4.48
2020-12-10,Mexico,4.48
2020-12-11,Mexico,4.48
2020-12-12,Mexico,4.48
2020-12-13,Mexico,4.48
2020-12-14,Mexico,4.48
2020-12-15,Mexico,4.48
2020-12-16,Mexico,4.48
2020-12-17,Mexico,4.48
2020-12-18,Mexico,4.48
2020-12-19,Mexico,4.48
2020-12-20,Mexico,4.48
2020-12-21,Mexico,4.48
2020-12-22,Mexico,4.48
2020-12-23,Mexico,4.48
2020-12-24,Mexico,4.48
2020-12-25,Mexico,4.48
2020-12-26,Mexico,4.48
2020-12-27,Mexico,4.48
2020-12-28,Mexico,4.48
2020-12-29,Mexico,4.48
2020-12-30,Mexico,4.48
2020-12-31,Mexico,4.48
2021-01-01,Mexico,4.44
2021-01-02,Mexico,4.44
2021-01-03,Mexico,4.44
2021-01-04,Mexico,4.44
2021-01-05,Mexico,4.44
2021-01-06,Mexico,4.44
2021-01-07,Mexico,4.44
2021-01-08,Mexico,4.44
2021-01-09,Mexico,4.44
2021-01-10,Mexico,4.44
2021-01-11,Mexico,4.44
2021-01-12,Mexico,4.44
2021-01-13,Mexico,4.44
2021-01-14,Mexico,4.44
2021-01-15,Mexico,4.44
2021-01-16,Mexico,4.44
2021-01-17,Mexico,4.44
2021-01-18,Mexico,4.44
2021-01-19,Mexico,4.44
2021-01-20,Mexico,4.44
2021-01-21,Mexico,4.44
2021-01-22,Mexico,4.44
2021-01-23,Mexico,4.44
2021-01-24,Mexico,4.44
2021-01-25,Mexico,4.44
2021-01-26,Mexico,4.44
2021-01-27,Mexico,4.44
2021-01-28,Mexico,4.44
2021-01-29,Mexico,4.44
2021-01-30,Mexico,4.44
2021-01-31,Mexico,4.44
2021-02-01,Mexico,4.33
2021-02-02,Mexico,4.33
2021-02-03,Mexico,4.33
2021-02-04,Mexico,4.33
2021-02-05,Mexico,4.33
2021-02-06,Mexico,4.33
2021-02-07,Mexico,4.33
2021-02-08,Mexico,4.33
2021-02-09,Mexico,4.33
2021-02-10,Mexico,4.33
2021-02-11,Mexico,4.33
2021-02-12,Mexico,4.33
2021-02-13,Mexico,4.33
2021-02-14,Mexico,4.33
2021-02-15,Mexico,4.33
2021-02-16,Mexico,4.33
2021-02-17,Mexico,4.33
2021-02-18,Mexico,4.33
2021-02-19,Mexico,4.33
2021-02-20,Mexico,4.33
2021-02-21,Mexico,4.33
2021-02-22,Mexico,4.33
2021-02-23,Mexico,4.33
2021-02-24,Mexico,4.33
2021-02-25,Mexico,4.33
2021-02-26,Mexico,4.33
2021-02-27,Mexico,4.33
2021-02-28,Mexico,4.33
2021-03-01,Mexico,4.24
2021-03-02,Mexico,4.24
2021-03-03,Mexico,4.24
2021-03-04,Mexico,4.24
2021-03-05,Mexico,4.24
2021-03-06,Mexico,4.24
2021-03-07,Mexico,4.24
2021-03-08,Mexico,4.24
2021-03-09,Mexico,4.24
2021-03-10,Mexico,4.24
2021-03-11,Mexico,4.24
2021-03-12,Mexico,4.24
2021-03-13,Mexico,4.24
2021-03-14,Mexico,4.24
2021-03-15,Mexico,4.24
2021-03-16,Mexico,4.24
2021-03-17,Mexico,4.24
2021-03-18,Mexico,4.24
2021-03-19,Mexico,4.24
2021-03-20,Mexico,4.24
2021-03-21,Mexico,4.24
2021-03-22,Mexico,4.24
2021-03-23,Mexico,4.24
2021-03-24,Mexico,4.24
2021-03-25,Mexico,4.24
2021-03-26,Mexico,4.24
2021-03-27,Mexico,4.24
2021-03-28,Mexico,4.24
2021-03-29,Mexico,4.24
2021-03-30,Mexico,4.24
2021-03-31,Mexico,4.24
2021-04-01,Mexico,4.25
2021-04-02,Mexico,4.25
2021-04-03,Mexico,4.25
2021-04-04,Mexico,4.25
2021-04-05,Mexico,4.25
2021-04-06,Mexico,4.25
2021-04-07,Mexico,4.25
2021-04-08,Mexico,4.25
2021-04-09,Mexico,4.25
2021-04-10,Mexico,4.25
2021-04-11,Mexico,4.25
2021-04-12,Mexico,4.25
2021-04-13,Mexico,4.25
2021-04-14,Mexico,4.25
2021-04-15,Mexico,4.25
2021-04-16,Mexico,4.25
2021-04-17,Mexico,4.25
2021-04-18,Mexico,4.25
2021-04-19,Mexico,4.25
2021-04-20,Mexico,4.25
2021-04-21,Mexico,4.25
2021-04-22,Mexico,4.25
2021-04-23,Mexico,4.25
2021-04-24,Mexico,4.25
2021-04-25,Mexico,4.25
2021-04-26,Mexico,4.25
2021-04-27,Mexico,4.25
2021-04-28,Mexico,4.25
2021-04-29,Mexico,4.25
2021-04-30,Mexico,4.25
2021-05-01,Mexico,4.26
2021-05-02,Mexico,4.26
2021-05-03,Mexico,4.26
2021-05-04,Mexico,4.26
2021-05-05,Mexico,4.26
2021-05-06,Mexico,4.26
2021-05-07,Mexico,4.26
2021-05-08,Mexico,4.26
2021-05-09,Mexico,4.26
2021-05-10,Mexico,4.26
2021-05-11,Mexico,4.26
2021-05-12,Mexico,4.26
2021-05-13,Mexico,4.26
2021-05-14,Mexico,4.26
